date,SHA,YRS,NHG,EXC,PNF,SCC,MKM,TRM,ORO,NML,MHB,NAT,ISB,TLG,SJF
2003-10-22,514.6764102928146,1247.2811547328658,25.591542930353274,42.96384487414551,170.15348860474,14.535516486341711,438.1963989059012,12.608513771123661,887.7498437500001,2814.420978238476,3.7481933008347985,471.0653908562782,44.27156437022106,479.01511237155705,141.40171853681994
2003-10-23,52.928805468583505,1394.2103111575295,20.60619469208636,0.0,60.667449769201234,15.019832110978928,446.4068690344051,0.5588884490981414,306.9453396485362,3013.2594284113165,3.6805365949023843,372.61469702428445,75.00540868637236,923.0192008746562,140.99380844298406
2003-10-24,148.35867483090078,1057.7600751231214,43.71388123024168,28.969898638074493,60.555663288108505,13.496925611684892,288.33060139978767,5.509940565415782,1412.1401561290181,3178.9572303295904,1.6188310028458002,5.2335937499999545,62.12847508237323,425.1496343915203,108.26095438735555
2003-10-25,395.9202861347576,1016.9280664936133,19.91598658203391,47.917085236600286,57.78897649086238,11.973593531660704,368.73824257640234,5.4440973667596,1180.157658014401,3497.8032557617194,1.563741808041046,45.71875,53.63543085387502,1083.5683547475896,136.13560101643515
2003-10-26,597.8165478272713,930.4800212359639,40.215098385762246,47.8882071916641,68.34701780762319,11.457059807074419,428.19796947219385,5.35713723222138,654.422591701584,3822.8969023437503,1.515290117298071,0.0,38.99609994628908,1034.4923894230697,145.80921413818228
2003-10-27,514.9103425808971,1048.4952123929354,10.604299548077332,0.0,65.21399381631485,16.942217177560483,475.7777317025631,6.251191820175869,364.59501284606114,0.0,1.4733966722066612,145.7946875,88.22787832031251,633.1629994396362,206.44551842698593
2003-10-28,1104.1508894177855,914.8841747569088,20.06640101474328,75.97180147949219,105.38050731781175,14.417654981058844,333.5211965427323,9.12256682300594,1988.9741276718746,5751.9,0.4370530205067622,458.562671875,87.9201640625,913.7131479663086,161.17456573325094
2003-10-29,0.0,874.8593509465759,27.592980912411047,91.93315124645996,88.84561280916661,13.884914642408674,245.4577399472778,2.9738538714230103,225.22499999999997,4030.09578125,0.4042740439687549,95.87692597656246,26.950000000000003,682.2431751953125,48.71613747816578
2003-10-30,528.2560937499998,940.5443709747854,12.185875429541955,0.0,27.57876461614353,14.349579795287573,333.58986122543035,9.81160217419811,0.0,3975.4071328125005,1.3725472406710981,244.31962693359372,0.0,549.2223515625,100.739067543963
2003-10-31,316.6859609375001,908.752741649689,27.847255437764144,0.0,98.40770101993277,10.81644253037109,323.9182201217828,7.63024155353019,1270.21125,4037.3449928710943,2.337680416370766,696.4727087884521,89.87343750000001,960.3103125,225.48405950698702
2003-11-01,568.051626269531,787.5764821366239,29.580100917805865,24.998681640625,39.17935391218782,15.288184468843584,382.4621636030744,12.422301013732596,1476.02503125,3772.407696298829,3.2946980374867083,194.74665546358034,56.43257812500002,0.0,160.30986669674274
2003-11-02,1202.3482707714838,840.238521128739,2.372471096323025,0.0,29.982028052367497,19.75019762731187,341.2577333253764,18.173100196166033,956.5847757812501,3670.2595223775033,3.2407948130931743,666.5251324005042,61.683090820312515,994.599375,140.1774230758705
2003-11-03,637.6743469503776,844.6337928100183,57.1171920140988,59.915625,223.64782345576415,22.181600274372663,36.0684478484809,27.85202905803221,2006.4893240820313,3868.758000002696,8.169413145897808,754.2785753599069,59.704687109375016,1085.07196875,461.41430162235156
2003-11-04,614.3339276793481,1026.3139008077567,8.722328394291388,22.6428125,127.79900689085675,25.56891641272071,223.09612675984482,38.419238652015025,1534.9947445239259,3506.206183670736,17.0567592579581,741.4063605056463,52.53873281921389,1004.472489453125,471.9812333543739
2003-11-05,734.4043718473772,588.3365525212779,24.245410112375783,16.238427734375,102.54277505374678,26.903676128773206,360.36692506535644,34.85251164344899,844.9289277531134,3626.196001038555,20.87145675426367,726.2221608931254,98.1710515575867,874.8164334765626,200.98656447841614
2003-11-06,556.0612772970057,774.3679470357273,17.73190397552963,39.75889736328125,86.16720232844224,24.188771732596273,582.0281254120173,34.16734171875027,370.8560871014401,3435.9571235180533,19.602536605297388,506.43064919463836,105.5020546130955,1926.6876906433106,0.0
2003-11-07,1505.5051848375483,740.402895515077,41.150605827328285,7.214239973144533,194.61850615225606,27.43258231762153,299.89214425318625,33.388901904761966,1320.665161818832,3429.4768813697847,18.26217753443332,794.4989583459005,81.52416379526656,597.8242917967408,430.39390625
2003-11-08,4629.234192812213,1031.7197507704484,55.43441669149479,136.4903594751587,156.6927363894003,28.634071973897143,194.8492145627373,33.53363051570393,1791.9293098386697,3230.7898542239673,17.866826805794062,980.8277237227535,131.26919504291328,1067.5107532672878,429.0590390625
2003-11-09,4950.827485282009,1284.149623950242,129.55899585938548,163.61514323039214,430.31809306238983,35.781342406194796,558.2119247644316,71.55977476179032,4257.879000370301,3254.7500736923175,29.411178937819503,742.074211402383,181.59999193206465,1941.4191401258963,605.3946862304688
2003-11-10,1989.8959089838963,943.1797175549824,73.17119354986401,139.82758864375424,268.9514563449514,46.84483061879463,428.3735766039563,148.2691519493129,2336.6603479554497,3196.8469735604053,47.84603359925854,856.7879762341274,151.43038017424934,1420.5618334685848,391.5440292285156
2003-11-11,827.0974961604738,806.0831619669028,16.89733710845282,103.21783665057656,118.07641514361076,41.80252554846964,484.2830698407524,73.54319257567204,722.5744827770206,2736.982306783761,47.12006592995648,392.8570714019718,138.16843830387853,1082.340452646662,509.0117194168091
2003-11-12,823.3967106574228,472.8187677896713,15.230150141074859,15.787621068381064,104.73005755629623,29.685407816462682,420.4759901903176,50.579613128362425,970.8828383655383,2569.7627320473357,30.25635947205391,417.48511992832255,116.20006177301053,1035.1490862218468,256.36697716244817
2003-11-13,318.85631477999095,587.2490965265536,37.65841045496019,18.48404476858778,181.91689615448024,30.544312288046626,228.9623821794495,67.55876513991109,940.4479812735084,2538.113536795716,21.335908611980717,516.0364838990846,92.54323837177537,899.3900089632484,333.2085678245218
2003-11-14,2590.7091224214914,544.2452517305385,17.18112737169663,24.275812586052794,109.64242219467891,36.38911941992538,134.38700293356862,62.48059652588043,671.1725365412076,2124.5700867140727,16.4227083588882,495.0949144746356,79.20710913645442,541.6139356919422,328.7563868907456
2003-11-15,3184.2923202020875,837.7129820834791,13.796782415186629,36.164818992776326,80.90047660572678,28.21570622540205,246.66116130275879,51.359447650042355,1681.0112532313651,2733.0357967502,16.541942407817167,1520.7142343884668,49.18814660903095,1502.7902537586165,380.88382865302293
2003-11-16,2141.7416488739605,726.6226057621056,14.49908897547506,0.12906107295677316,100.66389913996306,37.029084963320145,366.7350031486211,61.29511649318403,1963.0873550733616,2104.828912293142,20.689663614888044,249.5741484330233,83.47356720158669,947.9717555319717,248.69727447469822
